profondeur,type_roche,ph,conductivite,distance_faille,humidite,teneur_or
57.31,Basalte,6.92,211.26,744.04,16.56,0.0
16.58,Granit,7.33,124.17,593.91,13.58,0.0
217.2,Calcaire,8.98,199.45,78.53,34.95,15.37
101.93,Schiste,8.98,268.67,889.61,7.21,0.0
20.61,Calcaire,8.36,268.73,616.38,24.29,3.19
264.81,Basalte,4.79,383.25,316.11,10.23,11.82
343.19,Basalte,8.79,185.81,45.64,30.19,15.27
52.02,Granit,7.26,361.23,632.23,32.43,5.79
235.85,Calcaire,8.1,293.27,373.44,17.04,9.39
374.38,Schiste,6.33,481.3,907.62,29.7,6.74
493.05,Calcaire,5.94,198.79,34.88,12.5,15.14
336.92,Schiste,6.58,451.6,39.1,9.2,19.03
129.97,Schiste,5.16,412.11,949.3,14.48,0.0
361.11,Calcaire,6.11,322.46,964.87,15.25,0.0
302.99,Gabbro,8.36,330.71,27.74,16.92,18.36
113.78,Calcaire,4.67,51.48,716.03,16.19,0.0
427.04,Schiste,5.18,475.61,221.49,17.33,18.54
219.43,Basalte,5.06,62.4,701.39,26.3,0.0
481.37,Basalte,6.31,285.98,868.73,12.37,0.0
364.22,Granit,8.99,171.73,100.83,5.56,7.97
325.84,Basalte,5.28,220.63,238.77,19.69,11.18
366.89,Gabbro,5.15,308.99,24.08,18.45,18.75
244.27,Schiste,8.62,455.34,43.83,6.8,17.49
257.56,Calcaire,8.47,234.21,29.62,9.01,12.52
427.09,Calcaire,4.65,493.99,800.68,20.3,9.31
343.65,Gabbro,7.88,300.48,298.29,12.04,11.42
449.65,Basalte,7.45,88.67,493.21,31.33,5.29
446.51,Schiste,7.95,103.1,787.84,10.2,0.0
488.48,Basalte,6.73,360.89,494.94,5.6,8.88
353.11,Granit,8.96,34.69,429.2,18.43,0.48
256.13,Basalte,4.7,245.37,11.57,34.58,18.31
91.49,Granit,5.55,82.63,568.04,24.02,0.0
355.64,Calcaire,6.28,222.28,124.74,15.62,12.65
152.87,Schiste,6.52,377.46,764.65,5.51,0.0
148.64,Granit,8.65,234.82,257.74,19.55,7.86
126.76,Basalte,7.02,90.09,674.19,11.19,0.0
438.81,Basalte,4.7,133.44,646.22,24.43,2.38
435.3,Calcaire,6.34,190.09,616.68,22.49,4.7
319.18,Gabbro,6.37,44.08,266.95,12.96,4.35
241.76,Gabbro,8.84,296.33,267.09,7.07,9.56
339.34,Basalte,7.2,307.69,863.05,27.65,2.63
307.54,Gabbro,7.36,40.45,12.81,22.56,11.5
213.71,Schiste,7.71,207.13,181.52,30.26,11.72
196.02,Gabbro,7.97,212.86,610.17,12.79,1.65
197.57,Schiste,7.36,173.57,817.05,24.59,0.0
298.68,Basalte,5.57,283.29,358.35,8.56,7.49
327.36,Basalte,8.43,179.52,653.44,13.75,0.03
231.35,Basalte,7.79,214.04,557.16,24.7,4.47
484.66,Calcaire,7.84,400.79,64.54,29.77,23.6
51.08,Gabbro,8.98,89.43,621.75,14.63,0.0
180.05,Granit,8.11,313.37,813.9,28.97,1.38
215.35,Granit,8.23,257.74,992.45,25.33,0.0
18.29,Basalte,8.78,159.49,29.64,15.46,8.7
188.83,Gabbro,5.18,366.49,660.06,31.29,9.13
144.12,Schiste,6.74,280.08,414.55,20.28,6.98
257.96,Granit,7.11,243.91,9.79,24.45,15.56
174.84,Basalte,5.98,337.16,614.36,19.87,5.61
365.83,Granit,8.28,403.12,122.43,18.58,17.42
259.87,Granit,7.93,486.61,378.57,30.44,16.33
73.58,Granit,7.74,318.38,261.37,13.84,7.9
377.53,Basalte,8.99,438.48,361.16,6.1,12.41
58.62,Basalte,5.67,10.53,492.7,31.39,0.0
421.13,Calcaire,7.81,269.82,359.21,29.75,12.87
466.4,Calcaire,6.98,115.18,552.73,16.0,1.97
168.0,Calcaire,5.91,56.15,238.65,10.56,3.04
463.81,Granit,5.22,270.67,635.36,25.27,5.66
398.57,Gabbro,8.53,375.94,853.76,7.36,1.62
461.99,Basalte,7.18,212.01,224.07,17.71,11.26
336.47,Calcaire,8.21,338.35,507.88,7.58,6.85
125.47,Gabbro,6.95,249.96,648.69,22.94,3.19
448.32,Calcaire,5.49,224.17,564.63,5.82,3.58
100.29,Calcaire,6.02,152.23,365.65,23.88,4.84
114.4,Gabbro,6.22,197.47,642.2,25.2,1.55
142.82,Calcaire,8.88,181.4,28.25,19.61,12.03
159.08,Granit,4.53,326.63,369.91,10.25,6.5
262.1,Granit,8.94,66.85,532.61,8.04,0.0
359.59,Granit,8.91,55.39,20.61,14.4,7.99
463.84,Schiste,8.98,333.41,507.65,18.96,8.9
53.33,Calcaire,6.64,277.69,654.25,24.27,2.9
477.64,Schiste,8.84,220.8,759.21,5.04,0.0
461.45,Basalte,6.28,84.7,113.37,26.33,11.66
36.46,Gabbro,4.62,211.4,990.56,26.38,0.0
186.56,Basalte,5.51,396.97,606.17,18.34,7.22
408.44,Schiste,8.75,445.91,363.19,15.3,13.79
309.67,Granit,4.56,354.26,249.09,30.27,16.05
391.76,Calcaire,6.96,39.36,572.9,28.54,1.29
362.33,Calcaire,4.84,338.5,881.71,34.5,5.25
253.42,Granit,5.79,128.08,520.57,16.16,0.14
30.2,Calcaire,4.9,164.47,661.47,32.2,1.06
296.29,Gabbro,8.37,105.98,357.7,7.62,3.05
33.8,Gabbro,7.16,390.12,388.15,17.34,10.81
305.83,Gabbro,8.56,327.82,286.18,18.96,13.74
402.2,Basalte,7.6,309.8,705.64,18.23,3.91
296.65,Granit,8.87,337.31,359.19,23.75,10.65
498.54,Gabbro,6.79,126.02,190.72,10.11,9.88
233.37,Schiste,7.37,227.88,369.4,30.99,9.54
376.93,Gabbro,7.09,320.29,853.83,21.55,3.15
336.93,Basalte,6.68,321.93,738.25,32.13,6.14
495.8,Schiste,8.31,398.01,334.64,5.08,12.64
359.48,Granit,7.4,150.68,906.81,23.9,0.0
90.38,Granit,8.11,387.46,74.83,17.37,15.42
478.2,Gabbro,8.04,225.69,49.75,20.15,17.35
337.21,Schiste,5.36,338.38,127.47,27.31,17.37
39.08,Schiste,7.43,233.3,116.45,11.81,8.48
332.21,Gabbro,5.4,474.82,87.83,11.15,20.38
442.73,Gabbro,7.12,97.86,661.34,26.09,2.38
292.75,Calcaire,7.55,340.75,600.84,20.64,7.21
183.47,Calcaire,8.99,292.5,647.61,12.01,1.95
412.25,Gabbro,4.64,94.64,688.37,19.52,0.0
393.43,Basalte,4.91,42.34,756.88,18.79,0.0
276.65,Calcaire,4.85,401.58,207.18,25.74,17.76
85.64,Gabbro,6.29,87.15,622.3,5.08,0.0
132.98,Schiste,8.2,101.39,580.05,22.6,0.0
371.86,Calcaire,8.3,489.43,943.66,23.17,6.62
404.98,Basalte,7.82,361.46,232.37,27.37,16.85
146.84,Granit,8.54,132.74,58.72,31.68,10.58
190.31,Schiste,5.95,299.56,653.5,18.21,2.24
48.04,Basalte,4.9,271.71,740.17,15.28,0.0
359.6,Basalte,4.76,423.79,283.2,8.07,13.87
11.75,Basalte,8.33,367.37,570.85,15.11,4.36
32.81,Schiste,7.79,417.54,59.54,7.05,13.86
12.13,Basalte,7.64,113.64,960.04,29.08,0.0
326.21,Granit,6.03,323.71,109.92,29.21,17.78
214.52,Calcaire,6.21,29.72,67.57,17.52,7.81
155.8,Schiste,8.81,43.78,44.11,12.79,5.29
457.22,Basalte,4.79,359.63,427.27,8.54,10.06
104.47,Gabbro,7.98,21.97,97.16,30.54,8.29
200.79,Calcaire,5.89,294.08,744.65,31.32,4.41
470.75,Schiste,4.68,421.8,898.87,12.99,2.93
219.28,Gabbro,7.84,196.17,260.22,23.65,10.6
281.8,Gabbro,5.99,31.97,628.77,12.76,0.0
49.37,Basalte,7.75,359.79,42.34,11.75,14.68
397.18,Schiste,7.68,465.55,386.56,5.64,12.72
217.15,Basalte,6.91,361.41,292.94,22.31,13.33
402.25,Granit,8.0,293.44,228.62,9.5,10.59
134.36,Gabbro,7.11,122.71,644.72,5.37,0.0
217.01,Granit,5.79,17.53,130.23,8.15,2.5
395.41,Basalte,7.8,350.39,860.71,14.41,2.11
487.2,Calcaire,7.15,123.2,664.84,25.07,2.44
39.22,Gabbro,4.56,430.5,710.74,11.08,4.26
408.1,Calcaire,8.56,238.52,935.34,31.63,0.4
157.34,Schiste,6.96,270.01,942.37,13.65,0.0
279.86,Gabbro,8.41,379.43,551.65,14.94,9.08
152.15,Granit,8.47,391.92,495.38,11.54,5.81
310.59,Calcaire,6.5,324.9,335.38,12.61,11.1
183.36,Schiste,6.78,469.83,715.57,7.22,4.34
173.47,Gabbro,6.37,491.33,538.21,13.84,10.97
28.59,Schiste,6.52,473.97,932.88,30.79,2.9
82.01,Granit,8.53,413.85,238.63,25.65,14.43
459.37,Gabbro,8.05,355.76,310.25,31.26,17.91
499.16,Schiste,5.07,335.03,316.09,8.15,11.99
392.46,Basalte,7.25,60.84,806.0,18.67,0.0
150.54,Gabbro,8.98,143.03,99.04,11.88,8.87
207.2,Gabbro,7.18,12.79,455.65,26.64,1.64
372.36,Gabbro,8.04,77.33,427.58,34.11,6.32
484.57,Gabbro,7.96,225.22,73.14,29.46,18.83
233.18,Basalte,6.08,81.8,410.8,6.06,0.0
416.47,Granit,6.17,451.82,513.38,14.5,10.97
487.78,Basalte,7.76,404.79,65.1,5.86,18.42
438.0,Basalte,6.75,45.09,509.86,6.21,0.0
121.3,Schiste,7.07,131.97,959.24,7.39,0.0
13.94,Calcaire,7.71,411.35,978.91,13.29,0.0
251.12,Calcaire,8.0,403.49,531.68,14.13,8.61
270.37,Schiste,5.72,473.27,515.1,17.01,11.06
108.61,Basalte,5.16,498.8,285.51,17.15,15.47
149.49,Schiste,5.81,488.37,997.12,28.14,3.0
384.93,Gabbro,6.78,210.97,274.23,9.24,9.51
240.47,Schiste,6.04,132.66,452.9,9.73,0.4
165.5,Schiste,7.06,381.62,2.93,23.8,19.16
315.09,Gabbro,4.74,156.64,349.23,22.15,8.36
329.85,Calcaire,6.79,405.14,71.44,9.62,18.47
387.0,Gabbro,6.16,271.64,743.82,30.57,5.47
86.79,Granit,6.91,399.02,561.01,14.87,5.06
373.34,Schiste,6.4,145.18,572.17,16.01,0.62
303.72,Schiste,5.78,258.93,286.51,17.61,9.55
38.21,Calcaire,8.57,286.37,814.9,14.68,0.0
390.95,Basalte,5.33,472.12,3.27,21.72,23.67
197.71,Gabbro,7.57,140.63,333.6,16.66,5.0
171.89,Basalte,8.66,468.98,659.5,12.78,6.69
229.56,Granit,6.92,404.38,907.92,32.13,3.29
179.63,Gabbro,8.44,368.14,234.62,14.25,13.65
175.76,Granit,5.06,395.57,541.1,25.95,9.28
405.96,Granit,6.72,306.66,537.99,15.42,6.68
71.01,Granit,6.56,129.6,874.17,18.06,0.0
485.59,Gabbro,4.54,102.85,50.52,12.08,12.68
281.92,Gabbro,6.49,434.51,424.48,27.57,15.68
99.63,Calcaire,6.16,365.32,182.47,27.12,15.57
74.3,Schiste,7.51,114.47,21.53,5.67,6.23
299.84,Basalte,8.72,311.4,147.03,6.81,11.74
320.17,Basalte,4.89,229.3,976.47,32.67,0.0
35.98,Granit,5.97,87.74,214.85,31.66,6.09
129.07,Gabbro,6.5,270.61,935.03,20.18,0.0
399.78,Gabbro,6.55,147.94,205.25,19.8,10.51
34.32,Granit,7.99,57.16,931.3,29.37,0.0
428.99,Schiste,6.5,238.81,654.62,9.15,1.79
332.5,Basalte,4.62,299.15,113.22,24.61,16.39
222.87,Calcaire,7.7,32.98,581.92,19.28,0.0
179.75,Schiste,8.48,207.03,318.51,27.3,7.68
19.43,Gabbro,6.81,136.25,383.15,5.9,0.86
414.36,Granit,7.11,25.02,440.17,22.78,1.53
79.93,Basalte,5.23,71.57,422.71,21.7,0.3
161.68,Granit,5.49,78.13,664.11,30.23,0.0
288.86,Gabbro,5.56,99.61,768.37,25.31,0.0
130.54,Granit,6.44,403.66,329.18,31.4,13.45
253.6,Basalte,8.68,225.35,924.36,31.62,0.0
406.58,Granit,6.85,82.07,938.47,17.24,0.0
240.56,Basalte,5.36,59.15,40.69,9.12,6.75
475.0,Granit,5.7,155.99,14.91,23.91,15.03
425.28,Granit,6.23,401.03,425.07,31.21,14.6
173.19,Basalte,7.3,188.59,590.65,7.25,0.0
205.98,Granit,6.48,88.35,277.9,21.74,4.44
217.43,Schiste,6.27,208.02,259.41,8.45,6.52
316.83,Calcaire,7.04,282.1,678.33,5.81,0.86
150.53,Schiste,5.59,24.5,601.7,25.39,0.0
484.93,Calcaire,4.86,317.54,167.15,25.46,18.48
308.26,Schiste,4.61,203.6,884.5,23.02,0.0
205.71,Calcaire,5.63,14.77,679.98,30.78,0.0
326.05,Granit,4.91,340.21,362.58,7.43,8.67
203.75,Basalte,6.01,359.07,683.62,8.16,2.35
410.72,Basalte,7.98,318.13,112.65,30.94,18.63
288.24,Gabbro,7.72,177.55,468.26,20.1,5.07
30.57,Calcaire,7.25,269.51,168.98,13.19,9.52
96.61,Gabbro,8.34,199.71,41.43,27.14,13.93
433.85,Gabbro,5.77,353.3,338.33,31.83,17.73
285.82,Calcaire,8.48,295.95,150.74,25.69,15.65
475.67,Basalte,6.3,50.08,633.52,28.76,0.74
45.49,Calcaire,6.3,325.12,674.07,13.47,1.83
154.68,Granit,6.32,346.75,148.69,13.66,12.12
104.84,Gabbro,4.94,191.64,24.61,30.92,15.5
281.38,Gabbro,8.89,439.14,792.81,23.45,7.05
197.57,Calcaire,5.12,423.08,2.06,12.02,19.55
87.06,Gabbro,6.03,95.83,343.91,20.72,3.5
324.95,Basalte,5.94,453.09,494.58,25.58,13.99
272.79,Gabbro,4.84,226.03,818.64,11.56,0.0
144.62,Calcaire,5.19,364.64,838.56,24.65,2.38
245.09,Basalte,4.7,408.91,724.94,6.26,2.82
375.41,Basalte,5.82,257.51,247.2,14.11,11.33
110.58,Gabbro,8.4,205.56,720.19,25.22,0.05
153.52,Calcaire,6.03,458.57,246.54,9.48,14.12
179.59,Gabbro,5.06,123.12,214.61,11.67,6.06
375.9,Granit,7.41,135.92,547.13,31.37,3.94
424.99,Granit,8.98,187.19,678.85,25.23,2.08
194.43,Basalte,5.55,431.14,53.05,19.97,19.16
155.34,Gabbro,5.76,470.01,60.02,11.33,18.97
445.83,Granit,8.87,117.83,784.17,15.24,0.0
499.69,Schiste,5.3,433.3,859.5,22.23,6.45
338.47,Granit,6.8,136.52,604.44,9.66,0.0
495.09,Gabbro,5.58,485.61,428.83,19.45,18.04
333.38,Gabbro,8.7,302.73,845.32,17.27,1.51
369.4,Granit,8.92,13.47,728.82,19.3,0.0
200.44,Gabbro,8.17,26.72,579.59,8.17,0.0
222.15,Gabbro,5.92,82.27,319.76,8.19,2.54
80.63,Schiste,6.32,101.91,198.0,33.92,8.21
413.15,Basalte,5.59,386.13,418.67,34.38,15.71
466.22,Gabbro,8.51,119.16,286.82,17.78,8.49
315.48,Calcaire,8.62,484.88,339.26,28.67,18.75
178.39,Basalte,6.38,321.69,515.63,24.67,7.68
85.47,Basalte,7.45,349.33,169.09,8.51,11.67
139.93,Calcaire,5.24,116.73,806.18,13.9,0.0
135.15,Granit,6.46,447.43,145.53,14.41,15.82
310.63,Schiste,7.34,337.23,480.99,22.87,9.14
473.07,Gabbro,6.23,433.56,745.97,22.4,10.15
33.65,Granit,6.11,478.68,485.02,32.71,12.56
10.5,Calcaire,4.5,71.56,361.02,28.7,3.55
304.09,Schiste,8.12,57.33,474.89,30.71,2.62
149.19,Schiste,8.5,403.67,848.67,31.74,4.14
441.47,Schiste,8.86,434.4,990.43,29.04,4.02
170.35,Calcaire,7.74,296.04,631.14,14.99,2.84
151.97,Granit,6.97,189.34,793.44,11.45,0.0
142.06,Gabbro,5.71,329.79,14.49,22.15,18.13
80.98,Schiste,9.0,159.78,880.36,25.69,0.0
294.95,Schiste,7.15,126.81,954.05,16.6,0.0
92.42,Granit,7.57,249.19,575.17,30.45,3.24
218.07,Schiste,7.57,115.92,753.8,33.82,0.0
235.88,Schiste,8.3,247.01,512.74,22.08,4.59
20.04,Calcaire,4.54,478.74,286.2,18.7,14.93
18.24,Basalte,5.49,421.49,852.25,30.29,3.92
264.9,Granit,7.49,471.4,596.84,5.73,6.69
351.06,Granit,8.53,405.1,579.38,8.87,5.81
471.65,Granit,7.58,183.83,659.13,30.37,3.45
97.77,Calcaire,6.36,407.9,856.0,26.96,3.6
60.6,Calcaire,6.13,462.23,731.91,17.48,5.93
35.52,Gabbro,7.82,474.05,211.12,31.67,18.86
223.66,Calcaire,7.84,344.77,466.82,15.54,8.67
315.34,Granit,7.23,113.57,980.3,24.02,0.0
421.87,Gabbro,5.81,29.47,554.56,24.03,1.93
344.5,Basalte,8.66,82.13,938.25,10.53,0.0
112.1,Schiste,6.98,483.12,813.37,13.55,3.32
236.27,Schiste,8.06,236.43,666.02,32.48,3.83
456.07,Gabbro,5.46,428.94,349.37,10.5,15.79
170.1,Basalte,6.05,237.87,304.32,10.21,6.23
254.38,Schiste,8.44,333.8,643.42,19.39,4.79
479.7,Gabbro,4.73,21.83,432.56,7.77,1.25
370.01,Calcaire,6.81,132.43,798.75,31.84,0.52
376.39,Granit,6.67,223.77,760.46,8.0,0.0
133.64,Basalte,7.88,319.01,312.13,23.5,10.97
213.2,Schiste,5.77,94.05,702.73,15.19,0.0
50.35,Granit,5.49,384.63,494.55,29.13,8.84
307.2,Gabbro,8.67,188.56,323.29,22.69,9.39
60.83,Schiste,7.07,410.54,412.97,16.65,9.22
419.6,Granit,4.97,58.0,895.35,34.52,0.0
409.13,Calcaire,5.37,343.08,359.52,6.99,10.44
271.47,Basalte,8.99,153.73,287.4,22.33,7.15
79.17,Gabbro,5.38,399.74,351.81,34.69,15.65
22.53,Schiste,7.25,207.06,214.62,25.73,8.61
400.39,Calcaire,6.39,336.02,544.63,27.19,10.67
304.07,Basalte,8.49,467.81,147.44,5.96,17.13
358.36,Basalte,7.9,20.11,817.44,5.64,0.0
158.87,Calcaire,7.19,15.45,225.58,6.08,0.9
259.65,Schiste,4.55,387.44,598.06,34.75,10.15
376.12,Basalte,8.46,326.73,125.03,34.39,19.69
236.66,Gabbro,6.5,153.56,978.45,15.04,0.0
304.68,Granit,8.69,252.25,454.58,13.73,4.91
396.97,Gabbro,6.73,30.55,822.17,9.38,0.0
115.46,Basalte,7.62,104.3,768.65,14.87,0.0
42.31,Granit,4.81,218.0,713.69,16.1,0.0
270.59,Calcaire,7.85,418.68,827.36,27.45,5.8
40.44,Granit,6.02,245.04,100.46,30.99,12.9
385.61,Granit,6.08,297.32,678.5,27.4,5.65
362.41,Granit,5.03,438.14,265.83,24.39,17.28
442.04,Basalte,5.16,161.32,785.87,27.98,0.46
323.39,Schiste,5.34,353.34,956.87,27.15,1.31
42.93,Basalte,5.98,432.22,901.49,19.27,0.53
134.04,Schiste,8.51,109.28,114.95,15.08,5.87
405.89,Calcaire,6.16,184.67,369.55,13.48,6.67
91.89,Calcaire,7.76,490.11,364.32,25.38,15.44
352.26,Calcaire,4.87,491.78,122.3,33.78,24.74
392.33,Calcaire,7.16,119.38,98.13,22.43,11.68
171.75,Calcaire,6.67,42.56,384.89,32.38,3.93
167.93,Gabbro,8.9,142.75,992.07,5.43,0.0
283.32,Basalte,8.31,204.89,568.94,28.83,5.27
432.03,Schiste,6.55,226.09,621.78,30.61,5.61
119.71,Calcaire,7.99,313.22,471.02,23.93,7.7
471.22,Gabbro,5.37,450.76,662.33,33.02,13.91
303.57,Gabbro,7.03,171.87,956.66,22.7,0.0
496.14,Gabbro,4.84,426.49,588.7,12.22,11.44
53.91,Basalte,6.07,55.8,65.04,11.47,4.66
72.02,Calcaire,5.52,30.52,492.89,21.68,0.0
415.05,Gabbro,7.74,256.98,992.75,32.19,0.99
433.73,Gabbro,6.71,39.23,387.4,7.17,1.58
228.27,Calcaire,7.88,202.32,593.88,23.13,3.52
359.89,Basalte,6.82,449.42,106.64,28.09,21.99
435.1,Gabbro,4.89,128.33,141.18,8.46,10.35
31.13,Schiste,7.81,355.93,874.68,8.5,0.0
291.24,Granit,8.25,158.16,300.34,15.98,4.97
428.21,Granit,8.57,32.01,305.45,13.22,2.49
205.1,Granit,7.07,282.78,387.21,10.95,5.55
158.17,Basalte,7.89,419.08,966.48,10.96,0.0
399.9,Gabbro,7.88,210.64,84.39,8.92,12.48
174.54,Granit,5.2,312.47,818.76,23.33,0.0
11.56,Granit,5.24,451.01,341.56,25.64,12.29
480.19,Calcaire,4.82,396.95,849.47,26.09,7.13
300.14,Gabbro,5.94,105.0,991.76,20.97,0.0
411.56,Gabbro,6.63,369.36,348.67,33.59,17.17
414.4,Calcaire,8.99,255.93,129.36,31.42,17.04
42.54,Gabbro,6.44,375.52,144.38,33.73,18.2
93.72,Schiste,7.77,252.31,758.74,16.66,0.0
162.45,Basalte,7.62,72.7,144.92,31.33,8.79
167.14,Calcaire,5.42,289.26,260.42,27.89,13.1
332.81,Granit,4.76,251.15,204.4,15.2,10.82
315.34,Gabbro,6.96,263.78,355.68,8.2,8.51
252.35,Schiste,7.65,440.66,74.37,25.48,20.84
113.52,Schiste,8.99,448.47,856.74,9.09,0.58
197.17,Basalte,6.11,232.23,860.15,13.81,0.0
276.36,Schiste,8.53,233.31,412.93,20.01,6.9
239.31,Gabbro,6.22,262.44,612.09,25.4,5.35
72.37,Gabbro,7.6,264.6,641.95,32.79,5.23
328.26,Schiste,7.19,475.69,749.26,22.8,8.02
45.8,Gabbro,4.74,328.21,520.69,25.14,7.78
195.32,Gabbro,4.85,145.95,510.34,14.3,2.03
357.91,Granit,4.59,270.45,631.3,25.62,4.68
19.81,Calcaire,6.17,317.34,703.05,18.13,1.94
289.29,Gabbro,7.86,323.49,346.69,30.71,14.64
173.92,Gabbro,5.28,296.77,330.37,16.77,10.6
14.33,Basalte,7.23,97.09,269.72,19.05,3.31
103.29,Calcaire,5.8,26.46,548.85,17.98,0.0
471.06,Calcaire,8.09,175.54,360.16,29.33,10.52
265.36,Calcaire,8.09,219.49,540.31,33.61,6.87
498.64,Schiste,7.99,40.28,405.98,14.82,1.99
267.16,Granit,6.86,409.33,836.73,19.25,2.54
276.53,Granit,5.78,178.6,73.13,26.18,12.81
202.0,Basalte,8.14,457.68,572.21,31.86,12.53
161.92,Calcaire,5.34,85.66,575.62,19.81,0.0
133.26,Calcaire,5.8,37.9,383.72,8.27,0.0
178.28,Gabbro,5.33,246.33,421.02,16.06,7.09
235.33,Schiste,7.53,102.67,800.13,21.51,0.0
104.08,Schiste,7.59,469.33,280.67,17.53,13.58
120.19,Basalte,7.44,15.05,871.4,10.6,0.0
143.06,Granit,6.37,212.18,896.34,6.11,0.0
230.14,Calcaire,4.95,464.11,650.62,25.62,10.59
329.88,Basalte,8.6,198.36,772.86,34.78,2.36
429.51,Schiste,6.78,55.62,612.95,32.58,1.12
150.69,Schiste,6.33,158.42,525.26,25.5,2.2
100.03,Schiste,7.15,254.03,966.68,30.25,0.0
195.64,Calcaire,5.37,100.72,282.65,12.67,4.0
448.25,Calcaire,5.1,238.62,154.15,23.67,15.9
14.83,Calcaire,6.32,419.81,287.49,6.82,10.65
342.16,Gabbro,5.52,437.58,614.63,26.22,12.05
243.81,Granit,5.6,34.14,185.18,34.1,6.83
88.91,Schiste,8.52,88.84,908.81,30.82,0.0
167.3,Schiste,6.89,144.89,411.02,21.03,3.03
120.23,Gabbro,6.68,301.48,849.96,28.66,1.33
440.14,Schiste,7.6,186.89,249.24,33.32,13.15
246.12,Schiste,8.78,423.58,313.17,11.48,12.14
285.92,Calcaire,5.0,361.17,59.22,28.8,20.88
300.91,Calcaire,8.25,59.22,257.77,13.1,4.18
323.41,Granit,7.13,316.03,490.31,31.31,9.57
252.82,Schiste,5.16,65.38,946.14,7.95,0.0
18.76,Basalte,5.84,134.97,388.9,10.35,0.55
174.01,Schiste,6.67,97.16,639.74,26.62,0.0
100.1,Schiste,7.61,94.8,427.71,10.24,0.0
343.27,Granit,5.59,312.03,46.79,9.74,14.18
37.79,Basalte,6.91,286.17,503.53,21.66,4.52
286.26,Schiste,7.58,96.25,65.91,30.05,11.57
113.21,Basalte,6.52,495.18,883.7,13.05,2.91
474.93,Calcaire,8.38,216.7,753.04,30.23,3.93
174.42,Calcaire,8.41,57.56,378.65,29.24,3.33
169.36,Basalte,6.62,69.08,640.22,22.37,0.0
462.46,Schiste,8.88,296.11,112.03,24.4,17.28
214.5,Basalte,4.84,489.74,702.55,6.21,5.77
481.8,Basalte,4.52,290.26,822.73,16.01,1.67
21.84,Calcaire,6.21,475.03,821.75,12.9,3.26
160.11,Basalte,7.2,227.63,284.28,9.5,6.57
336.43,Gabbro,7.33,223.56,263.75,16.69,10.56
446.52,Gabbro,6.64,255.0,521.4,15.65,7.9
135.64,Calcaire,5.06,351.74,967.77,26.87,0.36
465.93,Schiste,5.27,190.13,920.52,22.94,0.0
301.12,Schiste,8.33,433.3,359.64,32.39,15.78
402.49,Calcaire,8.41,24.35,779.83,9.36,0.0
204.63,Schiste,7.53,225.48,921.32,6.79,0.0
113.97,Granit,7.49,260.39,260.93,21.04,8.58
456.51,Gabbro,7.19,307.45,830.3,5.03,1.06
467.24,Granit,5.41,145.28,267.9,28.63,10.59
253.81,Granit,6.43,219.47,343.28,20.18,7.08
13.18,Granit,7.63,247.42,198.82,19.64,7.65
63.79,Calcaire,6.92,346.59,507.08,15.87,6.36
290.78,Granit,4.58,389.04,843.31,16.25,1.42
21.65,Basalte,8.79,371.54,528.05,17.93,5.6
204.49,Schiste,8.3,177.38,123.44,5.48,6.99
158.65,Calcaire,5.67,499.73,251.78,7.51,15.23
360.03,Basalte,7.27,425.85,562.86,20.15,10.52
37.23,Basalte,8.65,137.41,583.19,9.5,0.0
249.48,Gabbro,4.93,105.6,576.91,28.36,2.9
293.77,Gabbro,6.76,163.87,77.0,13.23,12.08
312.47,Basalte,6.55,231.65,753.7,7.94,0.0
208.53,Gabbro,6.35,426.89,909.43,12.06,2.0
159.14,Schiste,8.26,391.4,510.52,15.71,7.2
344.42,Schiste,6.21,427.11,718.83,6.06,4.27
425.31,Gabbro,4.79,143.26,914.02,9.25,0.0
349.87,Granit,4.8,300.8,642.62,14.72,3.02
466.73,Basalte,4.69,148.79,674.33,14.31,0.39
361.46,Schiste,6.34,63.42,721.4,29.01,0.0
384.66,Gabbro,7.73,345.26,260.5,30.3,17.51
92.27,Gabbro,5.42,80.07,582.68,10.8,0.0
215.57,Schiste,7.41,337.17,842.18,8.72,0.0
247.68,Schiste,7.59,327.5,296.16,24.02,12.35
135.58,Granit,5.65,407.02,897.17,29.14,2.58
268.98,Gabbro,7.2,78.38,620.38,33.91,2.09
152.49,Gabbro,7.58,393.91,423.17,5.2,8.05
346.88,Calcaire,6.6,499.65,623.18,17.41,11.35
240.44,Granit,6.02,427.01,401.86,27.02,13.29
234.82,Schiste,7.29,378.39,838.04,29.86,3.49
491.98,Schiste,8.9,334.46,482.32,6.87,7.59
202.3,Basalte,6.42,216.67,901.21,25.42,0.0
187.52,Schiste,6.26,367.95,509.81,13.67,6.28
166.12,Gabbro,6.59,364.85,660.37,7.24,3.34
448.43,Schiste,4.84,319.43,997.74,19.67,0.0
253.39,Gabbro,6.99,400.18,146.97,9.74,16.35
304.01,Gabbro,5.98,229.89,736.73,27.11,3.1
98.6,Granit,5.05,69.41,138.87,27.24,6.38
275.06,Schiste,6.6,283.94,838.87,30.26,1.84
144.58,Granit,4.52,139.87,596.45,16.33,0.0
368.01,Gabbro,6.31,198.37,938.16,5.4,0.0
417.94,Schiste,4.98,18.53,865.96,12.79,0.0
360.26,Schiste,4.61,197.57,74.87,19.03,13.14
367.82,Granit,8.21,406.31,137.3,25.82,18.67
261.11,Granit,8.62,275.93,601.17,16.46,2.15
